date,team,goals_for,goals_against,win,goal_diff
2025-09-08,Gibraltar,0.0,1.0,0,-1.0
2025-10-08,Gibraltar,0.0,2.0,0,-2.0
2025-10-12,Gibraltar,0.0,3.0,0,-3.0
2025-11-14,Gibraltar,1.0,2.0,0,-1.0
2025-11-17,Gibraltar,0.0,6.0,0,-6.0
2011-06-28,Gotland,6.0,1.0,1,5.0
2011-06-30,Gotland,1.0,2.0,0,-1.0
2015-06-28,Gotland,1.0,2.0,0,-1.0
2015-06-29,Gotland,0.0,3.0,0,-3.0
2015-06-30,Gotland,2.0,3.0,0,-1.0
2015-07-02,Gotland,2.0,3.0,0,-1.0
2017-06-25,Gotland,7.0,1.0,1,6.0
2017-06-26,Gotland,8.0,0.0,1,8.0
2017-06-27,Gotland,0.0,1.0,0,-1.0
2017-06-29,Gotland,2.0,3.0,0,-1.0
2010-06-02,Gozo,0.0,5.0,0,-5.0
2010-06-04,Gozo,2.0,1.0,1,1.0
2012-01-14,Gozo,17.0,1.0,1,16.0
2023-07-09,Gozo,0.0,1.0,0,-1.0
2023-07-10,Gozo,3.0,0.0,1,3.0
2023-07-11,Gozo,1.0,0.0,1,1.0
2023-07-13,Gozo,0.0,1.0,0,-1.0
2025-07-13,Gozo,0.0,0.0,0,0.0
2025-07-14,Gozo,0.0,2.0,0,-2.0
2025-07-17,Gozo,3.0,3.0,0,0.0
2025-06-07,Greece,4.0,1.0,1,3.0
2025-06-10,Greece,4.0,0.0,1,4.0
2025-09-05,Greece,5.0,1.0,1,4.0
2025-09-08,Greece,0.0,3.0,0,-3.0
2025-10-09,Greece,1.0,3.0,0,-2.0
2025-10-12,Greece,1.0,3.0,0,-2.0
2025-11-15,Greece,3.0,2.0,1,1.0
2025-11-18,Greece,0.0,0.0,0,0.0
2026-03-27,Greece,0.0,1.0,0,-1.0
2026-03-31,Greece,0.0,0.0,0,0.0
2015-07-02,Greenland,2.0,1.0,1,1.0
2017-06-25,Greenland,3.0,0.0,1,3.0
2017-06-26,Greenland,2.0,2.0,0,0.0
2017-06-27,Greenland,1.0,0.0,1,1.0
2017-06-29,Greenland,1.0,1.0,0,0.0
2017-06-30,Greenland,0.0,6.0,0,-6.0
2023-07-09,Greenland,2.0,2.0,0,0.0
2023-07-10,Greenland,2.0,0.0,1,2.0
2023-07-13,Greenland,1.0,5.0,0,-4.0
2024-06-01,Greenland,0.0,5.0,0,-5.0
2025-03-09,Grenada,1.0,1.0,0,0.0
2025-03-19,Grenada,0.0,5.0,0,-5.0
2025-06-01,Grenada,2.0,0.0,1,2.0
2025-06-04,Grenada,6.0,0.0,1,6.0
2025-06-10,Grenada,3.0,2.0,1,1.0
2025-10-09,Grenada,4.0,1.0,1,3.0
2025-10-11,Grenada,2.0,0.0,1,2.0
2026-01-18,Grenada,0.0,1.0,0,-1.0
2026-03-27,Grenada,0.0,4.0,0,-4.0
2026-03-30,Grenada,0.0,3.0,0,-3.0
2024-09-09,Guadeloupe,1.0,0.0,1,1.0
2024-10-11,Guadeloupe,0.0,1.0,0,-1.0
2024-10-15,Guadeloupe,0.0,0.0,0,0.0
2024-11-15,Guadeloupe,6.0,0.0,1,6.0
2024-11-19,Guadeloupe,1.0,0.0,1,1.0
2025-03-21,Guadeloupe,1.0,0.0,1,1.0
2025-03-25,Guadeloupe,1.0,0.0,1,1.0
2025-06-16,Guadeloupe,2.0,5.0,0,-3.0
2025-06-20,Guadeloupe,1.0,2.0,0,-1.0
2025-06-24,Guadeloupe,2.0,3.0,0,-1.0
2021-10-09,Guam,0.0,1.0,0,-1.0
2021-10-12,Guam,1.0,2.0,0,-1.0
2023-10-12,Guam,1.0,2.0,0,-1.0
2023-10-17,Guam,0.0,1.0,0,-1.0
2024-04-06,Guam,2.0,2.0,0,0.0
2024-04-07,Guam,1.0,2.0,0,-1.0
2024-12-14,Guam,2.0,1.0,1,1.0
2024-12-17,Guam,0.0,5.0,0,-5.0
2026-03-25,Guam,0.0,4.0,0,-4.0
2026-03-28,Guam,6.0,0.0,1,6.0
2025-06-24,Guatemala,3.0,2.0,1,1.0
2025-06-29,Guatemala,1.0,1.0,0,0.0
2025-07-02,Guatemala,1.0,2.0,0,-1.0
2025-09-04,Guatemala,0.0,1.0,0,-1.0
2025-09-08,Guatemala,1.0,1.0,0,0.0
2025-10-10,Guatemala,1.0,1.0,0,0.0
2025-10-14,Guatemala,1.0,0.0,1,1.0
2025-11-13,Guatemala,2.0,3.0,0,-1.0
2025-11-18,Guatemala,3.0,1.0,1,2.0
2026-03-27,Guatemala,0.0,7.0,0,-7.0
2019-06-18,Guernsey,9.0,0.0,1,9.0
2019-06-20,Guernsey,3.0,2.0,1,1.0
2019-06-21,Guernsey,1.0,2.0,0,-1.0
2022-04-23,Guernsey,2.0,0.0,1,2.0
2022-05-13,Guernsey,1.0,2.0,0,-1.0
2022-05-21,Guernsey,0.0,1.0,0,-1.0
2023-07-09,Guernsey,1.0,0.0,1,1.0
2023-07-10,Guernsey,4.0,1.0,1,3.0
2023-07-11,Guernsey,1.0,2.0,0,-1.0
2023-07-13,Guernsey,1.0,0.0,1,1.0
2025-03-21,Guinea,0.0,0.0,0,0.0
2025-03-25,Guinea,0.0,1.0,0,-1.0
2025-09-05,Guinea,3.0,0.0,1,3.0
2025-09-08,Guinea,0.0,0.0,0,0.0
2025-10-09,Guinea,2.0,1.0,1,1.0
2025-10-14,Guinea,2.0,2.0,0,0.0
2025-11-15,Guinea,2.0,0.0,1,2.0
2025-11-18,Guinea,1.0,1.0,0,0.0
2026-03-27,Guinea,2.0,2.0,0,0.0
2026-03-31,Guinea,0.0,1.0,0,-1.0
2025-03-20,Guinea-Bissau,1.0,3.0,0,-2.0
2025-03-24,Guinea-Bissau,1.0,2.0,0,-1.0
2025-06-06,Guinea-Bissau,0.0,1.0,0,-1.0
2025-06-09,Guinea-Bissau,0.0,2.0,0,-2.0
2025-09-04,Guinea-Bissau,1.0,1.0,0,0.0
2025-09-08,Guinea-Bissau,2.0,0.0,1,2.0
2025-10-08,Guinea-Bissau,0.0,1.0,0,-1.0
2025-10-12,Guinea-Bissau,0.0,1.0,0,-1.0
2026-03-28,Guinea-Bissau,0.0,5.0,0,-5.0
2026-03-31,Guinea-Bissau,1.0,1.0,0,0.0
2024-11-15,Guyana,4.0,1.0,1,3.0
2024-11-19,Guyana,5.0,3.0,1,2.0
2025-03-21,Guyana,3.0,2.0,1,1.0
2025-03-25,Guyana,0.0,2.0,0,-2.0
2025-06-06,Guyana,0.0,1.0,0,-1.0
2025-06-10,Guyana,3.0,0.0,1,3.0
2025-11-15,Guyana,2.0,1.0,1,1.0
2025-11-18,Guyana,4.0,1.0,1,3.0
2026-03-27,Guyana,2.0,0.0,1,2.0
2026-03-30,Guyana,3.0,1.0,1,2.0
2006-11-19,Găgăuzia,0.0,2.0,0,-2.0
2006-11-20,Găgăuzia,1.0,6.0,0,-5.0
2006-11-21,Găgăuzia,1.0,1.0,0,0.0
2025-06-19,Haiti,1.0,1.0,0,0.0
2025-06-22,Haiti,1.0,2.0,0,-1.0
2025-09-05,Haiti,0.0,0.0,0,0.0
2025-09-09,Haiti,3.0,3.0,0,0.0
2025-10-09,Haiti,3.0,0.0,1,3.0
2025-10-13,Haiti,0.0,3.0,0,-3.0
2025-11-13,Haiti,1.0,0.0,1,1.0
2025-11-18,Haiti,2.0,0.0,1,2.0
2026-03-28,Haiti,0.0,1.0,0,-1.0
2026-03-31,Haiti,1.0,1.0,0,0.0
2017-06-26,Hitra,1.0,5.0,0,-4.0
2017-06-27,Hitra,2.0,1.0,1,1.0
2017-06-29,Hitra,1.0,1.0,0,0.0
2019-06-16,Hitra,4.0,2.0,1,2.0
2019-06-17,Hitra,1.0,7.0,0,-6.0
2019-06-20,Hitra,1.0,3.0,0,-2.0
2025-07-13,Hitra,2.0,7.0,0,-5.0
2025-07-14,Hitra,2.0,3.0,0,-1.0
2025-07-15,Hitra,6.0,0.0,1,6.0
2025-07-17,Hitra,3.0,0.0,1,3.0
2023-08-04,Hmong,0.0,3.0,0,-3.0
2023-08-05,Hmong,5.0,4.0,1,1.0
2023-08-08,Hmong,1.0,3.0,0,-2.0
2025-06-24,Honduras,2.0,1.0,1,1.0
2025-06-28,Honduras,1.0,1.0,0,0.0
2025-07-02,Honduras,0.0,1.0,0,-1.0
2025-09-05,Honduras,0.0,0.0,0,0.0
2025-09-09,Honduras,2.0,0.0,1,2.0
2025-10-09,Honduras,0.0,0.0,0,0.0
2025-10-13,Honduras,3.0,0.0,1,3.0
2025-11-13,Honduras,0.0,2.0,0,-2.0
2025-11-18,Honduras,0.0,0.0,0,0.0
2026-03-31,Honduras,2.0,2.0,0,0.0
2025-03-19,Hong Kong,2.0,0.0,1,2.0
2025-03-25,Hong Kong,0.0,0.0,0,0.0
2025-06-05,Hong Kong,0.0,0.0,0,0.0
2025-06-10,Hong Kong,1.0,0.0,1,1.0
2025-09-04,Hong Kong,1.0,2.0,0,-1.0
2025-09-07,Hong Kong,8.0,0.0,1,8.0
2025-10-09,Hong Kong,4.0,3.0,1,1.0
2025-10-14,Hong Kong,1.0,1.0,0,0.0
2025-11-13,Hong Kong,1.0,1.0,0,0.0
2025-11-18,Hong Kong,1.0,2.0,0,-1.0
2025-06-06,Hungary,0.0,2.0,0,-2.0
2025-06-10,Hungary,2.0,1.0,1,1.0
2025-09-06,Hungary,2.0,2.0,0,0.0
2025-09-09,Hungary,2.0,3.0,0,-1.0
2025-10-11,Hungary,2.0,0.0,1,2.0
2025-10-14,Hungary,2.0,2.0,0,0.0
2025-11-13,Hungary,1.0,0.0,1,1.0
2025-11-16,Hungary,2.0,3.0,0,-1.0
2026-03-28,Hungary,1.0,0.0,1,1.0
2026-03-31,Hungary,0.0,0.0,0,0.0
2025-06-10,Iceland,0.0,1.0,0,-1.0
2025-09-05,Iceland,5.0,0.0,1,5.0
2025-09-09,Iceland,1.0,2.0,0,-1.0
2025-10-10,Iceland,3.0,5.0,0,-2.0
2025-10-13,Iceland,2.0,2.0,0,0.0
2025-11-13,Iceland,2.0,0.0,1,2.0
2025-11-16,Iceland,0.0,2.0,0,-2.0
2026-02-25,Iceland,0.0,4.0,0,-4.0
2026-03-28,Iceland,2.0,2.0,0,0.0
2026-03-31,Iceland,1.0,1.0,0,0.0
2024-09-09,India,0.0,3.0,0,-3.0
2024-10-12,India,1.0,1.0,0,0.0
2024-11-18,India,1.0,1.0,0,0.0
2025-03-19,India,3.0,0.0,1,3.0
2025-03-25,India,0.0,0.0,0,0.0
2025-06-04,India,0.0,2.0,0,-2.0
2025-06-10,India,0.0,1.0,0,-1.0
2025-10-09,India,1.0,1.0,0,0.0
2025-10-14,India,1.0,2.0,0,-1.0
2025-11-18,India,0.0,1.0,0,-1.0
2025-03-20,Indonesia,1.0,5.0,0,-4.0
2025-03-25,Indonesia,1.0,0.0,1,1.0
2025-06-05,Indonesia,1.0,0.0,1,1.0
2025-06-10,Indonesia,0.0,6.0,0,-6.0
2025-09-05,Indonesia,6.0,0.0,1,6.0
2025-09-08,Indonesia,0.0,0.0,0,0.0
2025-10-08,Indonesia,2.0,3.0,0,-1.0
2025-10-11,Indonesia,0.0,1.0,0,-1.0
2026-03-27,Indonesia,4.0,0.0,1,4.0
2026-03-30,Indonesia,0.0,1.0,0,-1.0
2025-03-20,Iran,2.0,0.0,1,2.0
2025-03-25,Iran,2.0,2.0,0,0.0
2025-06-05,Iran,0.0,1.0,0,-1.0
2025-06-10,Iran,3.0,0.0,1,3.0
2025-10-10,Iran,1.0,2.0,0,-1.0
2025-10-14,Iran,2.0,0.0,1,2.0
2025-11-13,Iran,0.0,0.0,0,0.0
2025-11-18,Iran,0.0,0.0,0,0.0
2026-03-27,Iran,1.0,2.0,0,-1.0
2026-03-31,Iran,5.0,0.0,1,5.0
2025-09-07,Iraq,1.0,0.0,1,1.0
2025-10-11,Iraq,1.0,0.0,1,1.0
2025-10-14,Iraq,0.0,0.0,0,0.0
2025-11-13,Iraq,1.0,1.0,0,0.0
2025-11-18,Iraq,2.0,1.0,1,1.0
2025-12-03,Iraq,2.0,1.0,1,1.0
2025-12-06,Iraq,2.0,0.0,1,2.0
2025-12-09,Iraq,0.0,2.0,0,-2.0
2025-12-12,Iraq,0.0,1.0,0,-1.0
2026-03-31,Iraq,2.0,1.0,1,1.0
2014-06-01,Iraqi Kurdistan,1.0,2.0,0,-1.0
2014-06-03,Iraqi Kurdistan,9.0,0.0,1,9.0
2014-06-04,Iraqi Kurdistan,1.0,1.0,0,0.0
2014-06-05,Iraqi Kurdistan,2.0,2.0,0,0.0
2014-06-07,Iraqi Kurdistan,1.0,1.0,0,0.0
2016-05-29,Iraqi Kurdistan,3.0,0.0,1,3.0
2016-05-31,Iraqi Kurdistan,3.0,0.0,1,3.0
2016-06-02,Iraqi Kurdistan,2.0,2.0,0,0.0
2016-06-03,Iraqi Kurdistan,0.0,0.0,0,0.0
2016-06-04,Iraqi Kurdistan,1.0,1.0,0,0.0
2019-06-21,Isle of Man,5.0,0.0,1,5.0
2023-07-09,Isle of Man,3.0,0.0,1,3.0
2023-07-10,Isle of Man,2.0,3.0,0,-1.0
2023-07-11,Isle of Man,1.0,2.0,0,-1.0
2023-07-13,Isle of Man,1.0,0.0,1,1.0
2025-07-13,Isle of Man,7.0,2.0,1,5.0
2025-07-14,Isle of Man,10.0,1.0,1,9.0
2025-07-15,Isle of Man,3.0,1.0,1,2.0
2025-07-17,Isle of Man,0.0,1.0,0,-1.0
2025-07-18,Isle of Man,3.0,2.0,1,1.0
2011-06-30,Isle of Wight,1.0,0.0,1,1.0
2011-07-01,Isle of Wight,4.0,2.0,1,2.0
2015-06-28,Isle of Wight,0.0,0.0,0,0.0
2015-06-29,Isle of Wight,3.0,0.0,1,3.0
2015-06-30,Isle of Wight,3.0,1.0,1,2.0
2015-07-02,Isle of Wight,1.0,2.0,0,-1.0
2023-07-09,Isle of Wight,2.0,0.0,1,2.0
2023-07-10,Isle of Wight,1.0,0.0,1,1.0
2023-07-11,Isle of Wight,2.0,1.0,1,1.0
2023-07-13,Isle of Wight,2.0,3.0,0,-1.0
2025-03-25,Israel,2.0,4.0,0,-2.0
2025-06-06,Israel,3.0,1.0,1,2.0
2025-06-10,Israel,1.0,0.0,1,1.0
2025-09-05,Israel,4.0,0.0,1,4.0
2025-09-08,Israel,4.0,5.0,0,-1.0
2025-10-11,Israel,0.0,5.0,0,-5.0
2025-10-14,Israel,0.0,3.0,0,-3.0
2025-11-13,Israel,0.0,0.0,0,0.0
2025-11-16,Israel,4.0,1.0,1,3.0
2026-03-26,Israel,2.0,2.0,0,0.0
2025-06-06,Italy,0.0,3.0,0,-3.0
2025-06-09,Italy,2.0,0.0,1,2.0
2025-09-05,Italy,5.0,0.0,1,5.0
2025-09-08,Italy,5.0,4.0,1,1.0
2025-10-11,Italy,3.0,1.0,1,2.0
2025-10-14,Italy,3.0,0.0,1,3.0
2025-11-13,Italy,2.0,0.0,1,2.0
2025-11-16,Italy,1.0,4.0,0,-3.0
2026-03-26,Italy,2.0,0.0,1,2.0
2026-03-31,Italy,1.0,1.0,0,0.0
2025-10-14,Ivory Coast,3.0,0.0,1,3.0
2025-11-14,Ivory Coast,0.0,1.0,0,-1.0
2025-11-18,Ivory Coast,2.0,0.0,1,2.0
2025-12-24,Ivory Coast,1.0,0.0,1,1.0
2025-12-28,Ivory Coast,1.0,1.0,0,0.0
2025-12-31,Ivory Coast,3.0,2.0,1,1.0
2026-01-06,Ivory Coast,3.0,0.0,1,3.0
2026-01-10,Ivory Coast,2.0,3.0,0,-1.0
2026-03-28,Ivory Coast,4.0,0.0,1,4.0
2026-03-31,Ivory Coast,1.0,0.0,1,1.0
2025-06-24,Jamaica,1.0,4.0,0,-3.0
2025-09-05,Jamaica,4.0,0.0,1,4.0
2025-09-09,Jamaica,2.0,0.0,1,2.0
2025-10-10,Jamaica,0.0,2.0,0,-2.0
2025-10-14,Jamaica,4.0,0.0,1,4.0
2025-11-13,Jamaica,1.0,1.0,0,0.0
2025-11-18,Jamaica,0.0,0.0,0,0.0
2026-01-18,Jamaica,1.0,0.0,1,1.0
2026-03-26,Jamaica,1.0,0.0,1,1.0
2026-03-31,Jamaica,0.0,1.0,0,-1.0
2025-06-05,Japan,0.0,1.0,0,-1.0
2025-06-10,Japan,6.0,0.0,1,6.0
2025-09-06,Japan,0.0,0.0,0,0.0
2025-09-09,Japan,0.0,2.0,0,-2.0
2025-10-10,Japan,2.0,2.0,0,0.0
2025-10-14,Japan,3.0,2.0,1,1.0
2025-11-14,Japan,2.0,0.0,1,2.0
2025-11-18,Japan,3.0,0.0,1,3.0
2026-03-28,Japan,1.0,0.0,1,1.0
2026-03-31,Japan,1.0,0.0,1,1.0
2022-05-13,Jersey,2.0,1.0,1,1.0
2022-05-21,Jersey,1.0,0.0,1,1.0
2023-07-09,Jersey,1.0,0.0,1,1.0
2023-07-10,Jersey,4.0,0.0,1,4.0
2023-07-11,Jersey,5.0,0.0,1,5.0
2023-07-13,Jersey,3.0,2.0,1,1.0
2023-07-14,Jersey,5.0,2.0,1,3.0
2025-07-14,Jersey,2.0,0.0,1,2.0
2025-07-15,Jersey,2.0,2.0,0,0.0
2025-07-18,Jersey,2.0,3.0,0,-1.0
2025-11-14,Jordan,2.0,3.0,0,-1.0
2025-11-18,Jordan,2.0,3.0,0,-1.0
2025-12-03,Jordan,2.0,1.0,1,1.0
2025-12-06,Jordan,3.0,1.0,1,2.0
2025-12-09,Jordan,3.0,0.0,1,3.0
2025-12-12,Jordan,1.0,0.0,1,1.0
2025-12-15,Jordan,1.0,0.0,1,1.0
2025-12-18,Jordan,2.0,3.0,0,-1.0
2026-03-27,Jordan,2.0,2.0,0,0.0
2026-03-31,Jordan,2.0,2.0,0,0.0
2018-05-31,Kabylia,0.0,8.0,0,-8.0
2018-06-02,Kabylia,0.0,0.0,0,0.0
2018-06-03,Kabylia,0.0,4.0,0,-4.0
2018-06-05,Kabylia,0.0,0.0,0,0.0
2018-06-07,Kabylia,8.0,1.0,1,7.0
2018-06-09,Kabylia,0.0,2.0,0,-2.0
2025-06-05,Kazakhstan,1.0,4.0,0,-3.0
2025-06-09,Kazakhstan,0.0,1.0,0,-1.0
2025-09-04,Kazakhstan,0.0,1.0,0,-1.0
2025-09-07,Kazakhstan,0.0,6.0,0,-6.0
2025-10-10,Kazakhstan,4.0,0.0,1,4.0
2025-10-13,Kazakhstan,1.0,1.0,0,0.0
2025-11-15,Kazakhstan,1.0,1.0,0,0.0
2025-11-18,Kazakhstan,0.0,1.0,0,-1.0
2026-03-25,Kazakhstan,2.0,0.0,1,2.0
2026-03-31,Kazakhstan,1.0,0.0,1,1.0
2025-03-23,Kenya,1.0,2.0,0,-1.0
2025-06-07,Kenya,0.0,0.0,0,0.0
2025-06-10,Kenya,2.0,1.0,1,1.0
2025-09-05,Kenya,1.0,3.0,0,-2.0
2025-09-09,Kenya,5.0,0.0,1,5.0
2025-10-09,Kenya,1.0,0.0,1,1.0
2025-10-14,Kenya,0.0,3.0,0,-3.0
2025-11-18,Kenya,0.0,8.0,0,-8.0
2026-03-27,Kenya,1.0,1.0,0,0.0
2026-03-30,Kenya,3.0,0.0,1,3.0
1953-10-03,Kernow,1.0,1.0,0,0.0
1998-11-21,Kernow,6.0,1.0,1,5.0
2000-02-20,Kernow,1.0,2.0,0,-1.0
2002-10-26,Kernow,3.0,0.0,1,3.0
2003-10-11,Kernow,1.0,0.0,1,1.0
2004-10-16,Kernow,4.0,1.0,1,3.0
2005-10-15,Kernow,3.0,2.0,1,1.0
2007-03-24,Kernow,1.0,1.0,0,0.0
2019-05-25,Kernow,5.0,0.0,1,5.0
2023-07-16,Kernow,2.0,1.0,1,1.0
1979-08-31,Kiribati,0.0,13.0,0,-13.0
1979-09-05,Kiribati,3.0,3.0,0,0.0
2003-06-30,Kiribati,2.0,3.0,0,-1.0
2003-07-03,Kiribati,0.0,7.0,0,-7.0
2003-07-05,Kiribati,0.0,12.0,0,-12.0
2003-07-07,Kiribati,0.0,18.0,0,-18.0
2011-08-30,Kiribati,0.0,9.0,0,-9.0
2011-09-01,Kiribati,0.0,3.0,0,-3.0
2011-09-03,Kiribati,1.0,17.0,0,-16.0
2011-09-05,Kiribati,1.0,17.0,0,-16.0
2025-06-06,Kosovo,5.0,2.0,1,3.0
2025-06-09,Kosovo,4.0,2.0,1,2.0
2025-09-05,Kosovo,0.0,4.0,0,-4.0
2025-09-08,Kosovo,2.0,0.0,1,2.0
2025-10-10,Kosovo,0.0,0.0,0,0.0
2025-10-13,Kosovo,1.0,0.0,1,1.0
2025-11-15,Kosovo,2.0,0.0,1,2.0
2025-11-18,Kosovo,1.0,1.0,0,0.0
2026-03-26,Kosovo,4.0,3.0,1,1.0
2026-03-31,Kosovo,0.0,1.0,0,-1.0
2025-06-05,Kuwait,0.0,2.0,0,-2.0
2025-06-10,Kuwait,0.0,4.0,0,-4.0
2025-09-08,Kuwait,2.0,2.0,0,0.0
2025-10-10,Kuwait,0.0,2.0,0,-2.0
2025-11-15,Kuwait,4.0,3.0,1,1.0
2025-11-18,Kuwait,2.0,2.0,0,0.0
2025-11-25,Kuwait,2.0,0.0,1,2.0
2025-12-02,Kuwait,1.0,1.0,0,0.0
2025-12-06,Kuwait,1.0,3.0,0,-2.0
2025-12-09,Kuwait,1.0,3.0,0,-2.0
2024-10-10,Kyrgyzstan,1.0,3.0,0,-2.0
2024-10-15,Kyrgyzstan,1.0,0.0,1,1.0
2024-11-14,Kyrgyzstan,0.0,3.0,0,-3.0
2024-11-19,Kyrgyzstan,2.0,3.0,0,-1.0
2025-03-20,Kyrgyzstan,0.0,1.0,0,-1.0
2025-03-25,Kyrgyzstan,3.0,1.0,1,2.0
2025-06-05,Kyrgyzstan,2.0,2.0,0,0.0
2025-06-10,Kyrgyzstan,1.0,1.0,0,0.0
2026-03-25,Kyrgyzstan,0.0,1.0,0,-1.0
2026-03-28,Kyrgyzstan,2.0,5.0,0,-3.0
2017-06-04,Kárpátalja,0.0,1.0,0,-1.0
2017-06-06,Kárpátalja,2.0,2.0,0,0.0
2017-06-07,Kárpátalja,4.0,1.0,1,3.0
2017-06-09,Kárpátalja,3.0,3.0,0,0.0
2018-05-31,Kárpátalja,1.0,1.0,0,0.0
2018-06-02,Kárpátalja,2.0,0.0,1,2.0
2018-06-03,Kárpátalja,5.0,1.0,1,4.0
2018-06-05,Kárpátalja,3.0,1.0,1,2.0
2018-06-07,Kárpátalja,4.0,2.0,1,2.0
2018-06-09,Kárpátalja,0.0,0.0,0,0.0
2024-12-09,Laos,1.0,4.0,0,-3.0
2024-12-12,Laos,3.0,3.0,0,0.0
2024-12-15,Laos,1.0,1.0,0,0.0
2024-12-18,Laos,2.0,3.0,0,-1.0
2025-03-20,Laos,1.0,2.0,0,-1.0
2025-03-25,Laos,0.0,5.0,0,-5.0
2025-06-10,Laos,2.0,1.0,1,1.0
2025-10-09,Laos,0.0,3.0,0,-3.0
2025-10-14,Laos,1.0,5.0,0,-4.0
2025-11-19,Laos,0.0,2.0,0,-2.0
2025-03-21,Latvia,1.0,0.0,1,1.0
2025-03-24,Latvia,0.0,3.0,0,-3.0
2025-06-07,Latvia,0.0,0.0,0,0.0
2025-06-10,Latvia,1.0,1.0,0,0.0
2025-09-06,Latvia,0.0,1.0,0,-1.0
2025-09-09,Latvia,0.0,1.0,0,-1.0
2025-10-11,Latvia,2.0,2.0,0,0.0
2025-10-14,Latvia,0.0,5.0,0,-5.0
2025-11-13,Latvia,0.0,0.0,0,0.0
2025-11-16,Latvia,1.0,2.0,0,-1.0
2025-03-20,Lebanon,4.0,0.0,1,4.0
2025-03-25,Lebanon,5.0,0.0,1,5.0
2025-05-28,Lebanon,0.0,1.0,0,-1.0
2025-06-10,Lebanon,0.0,0.0,0,0.0
2025-08-24,Lebanon,2.0,2.0,0,0.0
2025-09-08,Lebanon,0.0,0.0,0,0.0
2025-10-09,Lebanon,2.0,0.0,1,2.0
2025-10-14,Lebanon,4.0,0.0,1,4.0
2025-11-18,Lebanon,3.0,0.0,1,3.0
2025-11-26,Lebanon,1.0,2.0,0,-1.0
2024-11-14,Lesotho,1.0,0.0,1,1.0
2024-11-18,Lesotho,0.0,7.0,0,-7.0
2025-03-21,Lesotho,3.0,0.0,1,3.0
2025-03-25,Lesotho,1.0,1.0,0,0.0
2025-09-05,Lesotho,0.0,3.0,0,-3.0
2025-09-09,Lesotho,0.0,4.0,0,-4.0
2025-10-10,Lesotho,1.0,2.0,0,-1.0
2025-10-13,Lesotho,1.0,0.0,1,1.0
2025-11-15,Lesotho,0.0,0.0,0,0.0
2025-11-18,Lesotho,0.0,1.0,0,-1.0
2024-11-17,Liberia,1.0,5.0,0,-4.0
2025-03-19,Liberia,0.0,1.0,0,-1.0
2025-03-24,Liberia,2.0,1.0,1,1.0
2025-09-04,Liberia,0.0,3.0,0,-3.0
2025-09-08,Liberia,2.0,2.0,0,0.0
2025-10-09,Liberia,3.0,1.0,1,2.0
2025-10-13,Liberia,1.0,1.0,0,0.0
2025-11-15,Liberia,0.0,2.0,0,-2.0
2026-03-27,Liberia,0.0,1.0,0,-1.0
2026-03-31,Liberia,2.0,2.0,0,0.0
2025-03-20,Libya,1.0,1.0,0,0.0
2025-03-25,Libya,1.0,3.0,0,-2.0
2025-09-04,Libya,1.0,0.0,1,1.0
2025-09-08,Libya,2.0,0.0,1,2.0
2025-10-08,Libya,3.0,3.0,0,0.0
2025-10-13,Libya,0.0,0.0,0,0.0
2025-11-15,Libya,1.0,0.0,1,1.0
2025-11-25,Libya,0.0,0.0,0,0.0
2026-03-27,Libya,0.0,0.0,0,0.0
2026-03-31,Libya,2.0,2.0,0,0.0
2025-06-06,Liechtenstein,0.0,3.0,0,-3.0
2025-06-09,Liechtenstein,0.0,4.0,0,-4.0
2025-09-04,Liechtenstein,0.0,6.0,0,-6.0
2025-09-07,Liechtenstein,0.0,5.0,0,-5.0
2025-10-10,Liechtenstein,0.0,4.0,0,-4.0
2025-10-13,Liechtenstein,1.0,2.0,0,-1.0
2025-11-15,Liechtenstein,0.0,1.0,0,-1.0
2025-11-18,Liechtenstein,0.0,7.0,0,-7.0
2026-03-26,Liechtenstein,1.0,0.0,1,1.0
2026-03-29,Liechtenstein,1.0,4.0,0,-3.0
2025-06-07,Lithuania,0.0,0.0,0,0.0
2025-06-10,Lithuania,0.0,5.0,0,-5.0
2025-09-04,Lithuania,1.0,1.0,0,0.0
2025-09-07,Lithuania,2.0,3.0,0,-1.0
2025-10-09,Lithuania,1.0,2.0,0,-1.0
2025-10-12,Lithuania,0.0,2.0,0,-2.0
2025-11-13,Lithuania,0.0,0.0,0,0.0
2025-11-17,Lithuania,0.0,4.0,0,-4.0
2026-03-26,Lithuania,2.0,0.0,1,2.0
2026-03-29,Lithuania,0.0,2.0,0,-2.0
2015-05-05,Luhansk PR,0.0,1.0,0,-1.0
2015-07-09,Luhansk PR,3.0,1.0,1,2.0
2015-08-08,Luhansk PR,1.0,4.0,0,-3.0
2016-08-13,Luhansk PR,1.0,1.0,0,0.0
2019-08-09,Luhansk PR,0.0,2.0,0,-2.0
2019-12-08,Luhansk PR,4.0,3.0,1,1.0
2025-03-22,Luxembourg,1.0,0.0,1,1.0
2025-03-25,Luxembourg,1.0,3.0,0,-2.0
2025-06-06,Luxembourg,0.0,1.0,0,-1.0
2025-06-10,Luxembourg,0.0,0.0,0,0.0
2025-09-04,Luxembourg,1.0,3.0,0,-2.0
2025-09-07,Luxembourg,0.0,1.0,0,-1.0
2025-10-10,Luxembourg,0.0,4.0,0,-4.0
2025-10-13,Luxembourg,0.0,2.0,0,-2.0
2025-11-14,Luxembourg,0.0,2.0,0,-2.0
